Epoch,Train_Loss,Train_Acc,Test_Loss,Test_Acc,E_0.5,E_1.0,E_2.0
14600,0.3033494895169179,1.0,0.8996620178222656,0.9024087849805171,3.2429194,0.7199742,0.038289547
14800,0.3032548968506214,1.0,0.8990377187728882,0.9022316684378321,3.4321415,0.7741755,0.043068305
15000,0.3031655011771367,1.0,0.9003847241401672,0.9022316684378321,3.1092622,0.64184254,0.031145949
15200,0.30305298224364763,1.0,0.9011025428771973,0.9029401346085725,3.050313,0.632264,0.031688653
15400,0.30323429566065807,1.0,0.9034578204154968,0.9006376195536663,3.9793715,0.79903877,0.03688171
15600,0.3033773732841126,1.0,0.9021558165550232,0.9011689691817216,4.401985,0.98315483,0.061512657
15800,0.3032678867428663,1.0,0.9018118977546692,0.9015232022670917,6.47158,1.4694211,0.09221996
16000,0.30301984320952796,1.0,0.9029463529586792,0.9011689691817216,5.7392945,1.3706028,0.092502035
16200,0.3029888503544514,1.0,0.9042819738388062,0.9009918526390365,6.0933194,1.3464774,0.07669521
16400,0.30304319846512884,1.0,0.903401255607605,0.8995749202975558,4.3958178,0.8701564,0.03799986
16600,0.3031396995888344,1.0,0.9053447246551514,0.8990435706695006,6.003687,1.214849,0.05684613
16800,0.3030653849517352,1.0,0.9057638049125671,0.9004605030109812,5.285427,1.0932302,0.054048944
17000,0.3029197394182604,1.0,0.9047277569770813,0.899929153382926,8.548921,1.818094,0.095570125
17200,0.3031237309770384,1.0,0.9054941534996033,0.9009918526390365,7.26209,1.5761222,0.08624928
17400,0.30317570361373847,1.0,0.9066547155380249,0.9009918526390365,6.66138,1.4984968,0.089025795
17600,0.3030226561115867,1.0,0.9065208435058594,0.8992206872121856,4.568022,1.0067502,0.05542782
17800,0.3028838695077671,1.0,0.9076693654060364,0.8995749202975558,3.6274962,0.7772941,0.04102357
18000,0.30312394318097835,1.0,0.9061541557312012,0.9011689691817216,3.482234,0.7105661,0.033699352
18200,0.30294031170876207,1.0,0.9062764644622803,0.9006376195536663,3.2535973,0.68315065,0.0328346
18400,0.30313661625624144,1.0,0.9071381688117981,0.8993978037548707,2.9507241,0.6388527,0.031948954
18600,0.3027643893758509,1.0,0.9057745933532715,0.9015232022670917,3.3753972,0.7354668,0.03780833
18800,0.30285384444014496,1.0,0.9063426852226257,0.8988664541268154,2.3970032,0.49976206,0.024498511
19000,0.3026279816673754,1.0,0.9067016243934631,0.8995749202975558,3.5684638,0.7772678,0.040889405
19200,0.30282108850406897,1.0,0.9060287475585938,0.9002833864682961,5.6274743,1.2730594,0.07694175
19400,0.3030487124253992,1.0,0.9067342877388,0.9002833864682961,6.8541703,1.530403,0.089275
19600,0.3031119122693363,1.0,0.9071836471557617,0.9008147360963514,7.5710077,1.6472409,0.09293185
19800,0.3029541166624489,1.0,0.9083950519561768,0.9002833864682961,8.11685,1.6734221,0.079820186
20000,0.3029352005748333,1.0,0.9075282216072083,0.9008147360963514,7.5798426,1.537075,0.07136623
